year,county,agency_name,agency_code,less_than_high_school,high_school_or_higher,bachelors_or_higher,per_capita_income,median_income,poverty_rate,employment_rate,unemployment_rate
2014,Los Angeles,Maywood Police Department,1945,29.1,38.2,4.4,11656,36492,29.2,58.8,11
2014,Los Angeles,Monrovia Police Department,1946,11.2,89,36.4,34668,72034,30.1,65.8,9.5
2014,Los Angeles,Montebello Police Department,1947,19.9,69.5,17.6,20972,47562,22,52,8.6
2014,Los Angeles,Monterey Park Police Department,1948,9,78.2,28.9,24637,54821,31.3,52.2,10.1
2014,Los Angeles,Norwalk Police Department,1949,13.2,72.4,15.2,19584,60523,30.4,56.1,10.3
2014,Los Angeles,Palmdale Police Department,1950,24.3,73.6,15.5,19438,54921,24.1,51,14.3
2014,Los Angeles,Palos Verdes Estates Police Department,1951,7.3,98.2,75.7,87408,171328,30.2,52.2,2.1
2014,Los Angeles,Paramount Police Department,1952,20.1,57,7.7,14168,43784,35.9,54.5,13.3
2014,Los Angeles,Pasadena Police Department,1953,16.1,86.1,49.1,41268,70845,25.9,61,8.9
2014,Los Angeles,Pico Rivera Police Department,1954,18.3,67.4,11.3,18643,56576,25,54.8,11.6
2014,Los Angeles,Pomona Police Department,1955,18.3,67.3,16.5,17041,48993,37.9,52.9,12.9
2014,Los Angeles,Rancho Palos Verdes Police Department,1980,9.9,97.5,64.8,57201,120697,27,52.6,4.7
2014,Los Angeles,Redondo Beach Police Department,1956,10.1,95.6,56.8,52775,103064,22.3,68.6,6.9
2014,Los Angeles,Rolling Hills Police Department,1957,16.7,98.1,71.8,117241,218583,30.3,48,4.8
2014,Los Angeles,Rolling Hills Estates Police Department,1958,7.5,97.4,68.3,66681,136477,35.8,50.8,3.7
2014,Los Angeles,Rosemead Police Department,1959,9.4,64.7,15.8,17129,44524,31.4,51,13.1
2014,Los Angeles,San Dimas Police Department,1960,4.2,92.7,35.8,35345,78911,19,56.3,8.8
2014,Los Angeles,San Fernando Police Department,1961,17.8,58.3,11.4,17766,55044,38.5,59.8,9.7
2014,Los Angeles,San Gabriel Police Department,1962,9.6,78.1,30.3,25047,56238,37.5,57.7,7.5
2014,Los Angeles,San Marino Police Department,1963,5.6,94.4,69.9,72861,119300,29.6,49.3,5.6
2014,Los Angeles,Santa Clarita Police Department,191R,9.3,89.1,32,33879,83178,28.5,61.8,10
2014,Los Angeles,Santa Fe Springs Police Department,1964,7.5,74.7,13.8,20761,51786,29.1,52.1,10.8
2014,Los Angeles,Santa Monica Police Department,1965,3.2,94.9,65,58252,74534,22.1,63.9,9.6
2014,Los Angeles,Sierra Madre Police Department,1966,12.6,97.5,61.5,48923,90780,17.6,62,5.1
2014,Los Angeles,Signal Hill Police Department,1967,20,84.4,34.9,30387,67320,15.3,63.7,10.5
2014,Los Angeles,South El Monte Police Department,1968,15.5,49.2,7.7,14926,44498,27.4,55.2,5.8
2014,Los Angeles,South Gate Police Department,1969,22.4,52,6.9,14256,43526,27.2,54.6,14.3
2014,Los Angeles,South Pasadena Police Department,1970,6.8,95.9,60.4,46649,80479,28,65.6,7.3
2014,Los Angeles,Temple City Police Department,1971,11.6,86.1,37.6,27403,63803,26.8,55.5,7.6
2014,Los Angeles,Torrance Police Department,1972,7.1,93,45.3,36876,78286,19.6,59.5,8.1
2014,Los Angeles,Vernon Police Department,1973,0,59,17.9,19973,38500,63.6,53.8,15.2
2014,Los Angeles,Walnut Police Department,1974,3.3,92.5,51.5,35064,100934,24.2,57.6,7.5
2014,Los Angeles,West Covina Police Department,1975,10.4,82.7,26.6,24944,67069,28.2,56.2,13.7
2014,Los Angeles,West Hollywood Police Department,191H,0.6,94.8,59.9,54352,56025,21.2,70,9.1
2014,Los Angeles,Westlake Village Police Department,190X,10.4,97.3,62.9,62394,115550,29.6,56.1,8.6
2014,Los Angeles,Whittier Police Department,1976,10.1,83.2,24.3,27632,65583,23.2,58.3,8.7
2014,Madera,All Combined,All Combined,30.9,69.5,13.5,17797,45490,34.2,45.9,9.5
2014,Madera,Chowchilla Police Department,2001,36.3,67.7,8.1,11856,36852,35.7,25.8,9.9
2014,Madera,Madera Police Department,2002,36.9,58,9.3,14460,42027,34.2,54.4,8.3
2014,Marin,All Combined,All Combined,13.7,92.5,54.8,58004,91529,29.4,60.3,7.2
2014,Marin,Belvedere Police Department,2101,26.2,99.4,77.8,119798,166250,26.7,42.5,9.9
2014,Marin,Mill Valley Police Department,2105,14.9,97.9,76.8,87627,132192,22.3,61.1,4.1
2014,Marin,Novato Police Department,2106,14.7,92.3,44.1,44724,76609,33.9,61.1,7.4
2014,Marin,San Rafael Police Department,2109,17.8,85.7,44.6,46075,75668,33.9,62.1,7.4
2014,Marin,Sausalito Police Department,2110,0.6,98.3,72.1,89751,111702,21.5,67.7,9
2014,Mariposa,All Combined,All Combined,20.5,89,22.4,28327,50560,23.3,48.7,13.2
2014,Mendocino,All Combined,All Combined,19.8,85.9,22.5,23712,43290,25.6,52.4,12.3
2014,Mendocino,Fort Bragg Police Department,2301,24.3,84.4,21.5,20585,34057,21.3,55.6,10.2
2014,Mendocino,Point Arena Police Department,2302,0,79.6,14.3,18534,30000,22.6,62.8,9.4
2014,Mendocino,Ukiah Police Department,2303,19.6,85.2,22.1,23443,42237,26,49.7,17.9
2014,Mendocino,Willits Police Department,2304,37,81.1,10.3,18502,34186,13.7,51,7.2
2014,Merced,All Combined,All Combined,13.9,68,13,18464,43066,27.6,49.8,17.5
2014,Merced,Atwater Police Department,2401,12.1,71.5,13.5,18663,41619,24.8,50.4,16.2
2014,Merced,Dos Palos Police Department,2402,4.7,63.5,8.6,13218,33700,35.5,36.6,23.6
2014,Merced,Gustine Police Department,2403,21.3,67,10.3,20620,38173,17,48.5,18
2014,Merced,Livingston Police Department,2404,14.8,50.7,8.8,13604,50674,33.9,49.8,21.9
2014,Merced,Los Banos Police Department,2405,15,67.5,10.2,17160,45665,29.9,49.9,17.5
2014,Merced,Merced Police Department,2406,13.9,74.2,16.5,17623,38917,28.2,50.2,16.9
2014,Modoc,All Combined,All Combined,36.6,86.6,18.5,21830,38560,25.3,46.1,12.3
2014,Modoc,Alturas Police Department,2501,30.7,88,14.7,21118,31087,27.1,49.4,11.2
2014,Mono,All Combined,All Combined,11.1,84.3,33.3,29578,61814,38.1,64.9,11.9
2014,Monterey,All Combined,All Combined,23.1,71.2,23.1,25048,58582,24.1,54.2,9.6
2014,Monterey,Del Rey Oaks Police Department,2702,16.3,94.6,45.4,41181,101250,33.8,61.9,7.7
2014,Monterey,Gonzales Police Department,2703,35.3,54.5,5.9,19466,51178,17.1,61.8,5.4
2014,Monterey,Greenfield Police Department,2704,38.4,49.7,8.4,13567,52374,27.4,58.4,14.3
2014,Monterey,King City Police Department,2705,42.9,43.8,5,12770,40500,31,51.4,17.3
2014,Monterey,Marina Police Department,2712,6.5,82.5,24.4,24773,53828,25.3,58.2,8.8
2014,Monterey,Monterey Police Department,2706,10.5,94.3,46.9,36812,64772,29.8,54.4,6.6
2014,Monterey,Pacific Grove Police Department,2707,7.2,95.4,50,46690,70230,24,54.7,7.6
2014,Monterey,Salinas Police Department,2708,27.9,61.1,12.6,17810,49728,19.3,57.5,9.9
2014,Monterey,Sand City Police Department,2709,41.4,81.1,19.3,25884,34659,33.3,56.7,15.5
2014,Monterey,Seaside Police Department,2710,16.3,72.6,22.9,21548,52538,21.2,57.3,10.4
2014,Monterey,Soledad Police Department,2711,35.2,53,3.7,9701,46010,4.9,29,12.5
2014,Napa,All Combined,All Combined,15.8,82.8,31.9,35092,70925,24.9,60.1,8.4
2014,Napa,American Canyon Police Department,2809,11.4,84.3,29.7,28451,81955,19.9,61.5,9.1
2014,Napa,Calistoga Police Department,2801,49.8,76.7,26.7,33280,52131,20.2,57.2,2.3
2014,Napa,Napa Police Department,2802,17.1,79.9,28.2,31185,64058,24.4,61.8,9.1
2014,Napa,St. Helena Police Department,2803,3.8,86.2,48.6,47794,78421,22.1,55.8,7.5
2014,Napa,Yountville Police Department,2810,8.4,91.2,45.5,51554,65568,23.3,40.7,6.8
2014,Nevada,All Combined,All Combined,13.2,94.3,32.8,32117,56949,27.5,50.4,10.7
2014,Nevada,Grass Valley Police Department,2901,16,88.1,23.4,23005,33325,29.9,42.6,11.8
2014,Nevada,Nevada City Police Department,2902,34.5,96.8,48,35087,51685,15.9,52.9,10.6
2014,Orange,All Combined,All Combined,12.3,84,37.3,34416,75998,31.5,60.5,8.8
2014,Orange,Aliso Viejo Police Department,3049,6.6,95.4,56.9,44986,102325,23.5,71.7,7.4
2014,Orange,Anaheim Police Department,3001,16.2,75.5,24.8,23990,59707,37.1,60.1,10.9
2014,Orange,Brea Police Department,3002,10.1,91.6,40.5,35245,81857,19.7,62.7,8.6
2014,Orange,Buena Park Police Department,3003,11.4,83,29.2,24525,68884,29.6,58.9,6.6
2014,Orange,Costa Mesa Police Department,3004,13.7,85.4,36.8,33342,66491,22.6,67.4,8.9
2014,Orange,Cypress Police Department,3005,9.1,92.4,39.7,33693,83819,22.7,59.9,5.7
2014,Orange,Dana Point Police Department,3036,17.3,95.1,48.4,51474,84404,38,61.2,8.2
2014,Orange,Fountain Valley Police Department,3007,6.5,89.4,38.2,34382,82532,28.5,57.2,8.3
2014,Orange,Fullerton Police Department,3008,9.2,86.4,37.1,29733,65909,33,58.4,10.1
2014,Orange,Garden Grove Police Department,3009,12.9,73.8,19.2,21241,59360,38.8,57,10.7
2014,Orange,Huntington Beach Police Department,3010,9.8,92.1,40.9,42680,82554,33.3,61.8,8.4
2014,Orange,Irvine Police Department,3026,3.7,96.1,65.6,43456,91999,19.8,60.9,7.1
2014,Orange,Laguna Beach Police Department,3011,15.6,97.4,64.3,79340,97881,26.6,60.9,7.1
2014,Orange,Laguna Hills Police Department,3042,14.5,91.2,44.8,43958,91460,30.9,62.7,8.5
2014,Orange,Laguna Niguel Police Department,3039,7.3,96.2,54.5,51750,98957,29.5,63,8.1
2014,Orange,Laguna Woods Police Department,3047,100,94.6,41.1,37419,36708,30.6,24.1,8.8
2014,Orange,La Habra Police Department,3012,13.3,80.4,22,25646,61364,29.4,60,10.2
2014,Orange,Lake Forest Police Department,3043,10.5,91.8,44.1,38760,92781,25,68.1,6.4
2014,Orange,La Palma Police Department,3006,5,92.5,40.8,33524,84026,24.3,54.7,7.2
2014,Orange,Los Alamitos Police Department,3013,13.8,93,38.7,36367,82258,24,59.4,8.2
2014,Orange,Mission Viejo Police Department,3035,7.1,94.3,45.6,41513,98157,31.4,61.1,7.7
2014,Orange,Newport Beach Police Department,3014,5.9,97.7,64.5,78012,107991,21.2,58.6,7.2
2014,Orange,Orange Police Department,3015,11.7,83.5,34.3,31330,77086,42.4,60.2,9
2014,Orange,Placentia Police Department,3016,11.7,84.1,35.6,30218,79275,25.5,59.8,9.6
2014,Orange,Rancho Santa Margarita Police Department,3048,9.8,95.8,49.1,42768,104952,27.5,71.5,5
2014,Orange,San Clemente Police Department,3017,14.8,94.9,46.3,48063,91749,30.5,59.2,7.5
2014,Orange,San Juan Capistrano Police Department,3018,14.9,83.5,34.7,37917,72568,35.8,57.4,11.1
2014,Orange,Santa Ana Police Department,3019,21.5,54.1,11.8,16345,52519,45.4,60.7,9.9
2014,Orange,Seal Beach Police Department,3020,7.8,94.7,46.3,46617,54026,27.6,45.7,6.8
2014,Orange,Stanton Police Department,3021,17,66.7,17.6,18870,45842,33.7,57.5,11.9
2014,Orange,Tustin Police Department,3022,16.6,82.3,38.6,31392,71105,25.7,65.6,8.9
2014,Orange,Villa Park Police Department,3023,4.7,97.1,55.4,65733,150864,28.3,54.3,8.9
2014,Orange,Westminster Police Department,3024,11.3,75.3,21.4,22821,53660,34.5,54.2,11.1
2014,Orange,Yorba Linda Police Department,3025,6.2,95.5,49.4,47852,115994,31.3,62.4,8
2014,Placer,All Combined,All Combined,10.7,94,35.7,35711,73747,27.7,55.8,9.3
2014,Placer,Auburn Police Department,3101,12.9,94.1,35.1,36104,54085,33.5,52.1,11.4
2014,Placer,Colfax Police Department,3102,13.9,91.6,14.3,24810,46902,37.5,59.7,15.7
2014,Placer,Lincoln Police Department,3103,7.8,93.5,32.6,32182,70870,27.7,47.2,9.9
2014,Placer,Rocklin Police Department,3104,7.9,95.4,39.6,35200,79274,24.5,60.6,9.5
2014,Placer,Roseville Police Department,3105,8.8,94.6,36.7,34514,76712,23.3,60,8.3
2014,Plumas,All Combined,All Combined,14.8,89.8,22.7,29167,48032,23.2,44.5,16.7
2014,Plumas,Portola Police Department,3201,8.1,83.4,16.6,21747,34134,23.6,38.2,29.2
2014,Riverside,All Combined,All Combined,17.5,79.8,20.8,23660,56592,29.7,51.9,14.3
2014,Riverside,Banning Police Department,3301,17.3,80.5,15.8,20246,39556,31.4,38.4,13.5
2014,Riverside,Beaumont Police Department,3302,18.7,87.3,25.4,26627,66775,25.2,58.3,8.2
2014,Riverside,Blythe Police Department,3303,35.1,69.3,9.2,15835,46393,32.6,33.3,15.2
2014,Riverside,Calimesa Police Department,3340,29,88.7,14.8,24981,42392,29.1,42.8,12.2
2014,Riverside,Canyon Lake Police Department,3341,6.3,94.9,25.7,34925,74682,21.5,55,11.4
2014,Riverside,Cathedral City Police Department,3325,27.3,74.4,16.1,19674,43128,27,56,11.5
2014,Riverside,Coachella Police Department,3305,24.6,50.6,4.1,12321,40423,35.8,56.4,20.1
2014,Riverside,Corona Police Department,3315,11.1,84.6,26.7,27577,77021,21,60,10.5
2014,Riverside,Desert Hot Springs Police Department,3306,30.7,68.2,13,14466,33575,25.7,48.4,18
2014,Riverside,Eastvale Police Department,3379,8.8,86.8,34.7,28687,109783,33.5,61.2,11.5
2014,Riverside,Hemet Police Department,3308,19.4,79.6,12.1,18284,33932,34.9,38.4,20.7
2014,Riverside,Indian Wells Police Department,3316,4,95.4,52.7,81359,85000,27,30.9,11.4
2014,Riverside,Indio Police Department,3309,27.1,72.1,16.4,20674,47922,31.8,52.9,15.5
2014,Riverside,Jurupa Valley Police Department,33A0,20.9,67.1,10.1,18579,55898,34.7,53.5,17.4
2014,Riverside,Lake Elsinore Police Department,3330,15.7,77.7,16.1,21016,63303,33.6,57.3,14.2
2014,Riverside,La Quinta Police Department,3331,17.5,90.3,34.9,39021,71074,24.5,49.2,9.8
2014,Riverside,Menifee Police Department,3378,18.4,85.5,17.3,23165,56671,24.3,47.9,16
2014,Riverside,Moreno Valley Police Department,3332,19.7,74.8,14.4,17874,54229,36.9,53.6,15.7
2014,Riverside,Murrieta Police Department,3342,11.7,92.1,28.8,28719,74401,25.3,57.3,11.5
2014,Riverside,Norco Police Department,3310,14.5,81.6,17.3,27702,85142,29.1,48.3,9.3
2014,Riverside,Palm Desert Police Department,3318,12,90.5,34.5,39275,52053,29.3,48.2,10.4
2014,Riverside,Palm Springs Police Department,3311,21.5,87.4,34.3,36126,45497,23.2,46.8,12.4
2014,Riverside,Perris Police Department,3312,19.7,63.2,8.2,13516,48591,38,51.3,19.9
2014,Riverside,Rancho Mirage Police Department,3317,17.9,95,43.3,62814,71688,28,36.4,12.7
2014,Riverside,Riverside Police Department,3313,13.9,78.1,22.1,22212,56089,30.3,53.8,13.9
2014,Riverside,San Jacinto Police Department,3314,19.1,74.6,11.6,17350,46714,36.8,46.5,19.9
2014,Riverside,Temecula Police Department,3338,14.7,92,30.9,28630,78535,23.8,57.9,10.6
2014,Riverside,Wildomar Police Department,3377,15.7,83.6,15.6,22380,60816,36.3,56.1,14
2014,Sacramento,All Combined,All Combined,14.5,86.2,28.2,27071,55615,23.1,54.8,13.1
2014,Sacramento,Citrus Heights Police Department,3496,12.6,89.2,18.9,24915,51150,22.7,55.9,13.8
2014,Sacramento,Elk Grove Police Department,340H,11.9,90.5,35,29695,79051,30,59.8,10.6
2014,Sacramento,Folsom Police Department,3401,17.1,92,45.7,38472,100163,18.2,56.9,8.1
2014,Sacramento,Galt Police Department,3402,9.2,80.8,15.9,22609,59375,26.8,54.6,16.1
2014,Sacramento,Isleton Police Department,3403,8,73.7,6,17200,30900,45.3,43.2,22.7
2014,Sacramento,Rancho Cordova Police Department,3455,13.1,88.3,25.3,24462,53563,24.2,57.5,14.1
2014,Sacramento,Sacramento Police Department,3404,15,82.9,29.3,26060,50013,22.1,54.8,13.7
2014,San Benito,All Combined,All Combined,10.8,77.9,19,26317,67874,18,58.7,14
2014,San Benito,Hollister Police Department,3501,10.9,72.3,15.2,22516,66045,15.5,60.7,14
2014,San Bernardino,All Combined,All Combined,17.2,78.3,18.8,21384,54100,29,51.9,13.9
2014,San Bernardino,Adelanto Police Department,3613,21,68.9,6.4,9998,35262,30.5,34.7,25.5
2014,San Bernardino,Barstow Police Department,3601,27.1,80.3,11.8,18863,40648,40.2,46.2,14.6
2014,San Bernardino,Chino Police Department,3602,16.6,78.4,21.4,23116,72554,32.4,52.1,10.8
2014,San Bernardino,Chino Hills Police Department,3640,11.4,92.9,44,35529,97609,24.7,62.9,10
2014,San Bernardino,Colton Police Department,3603,22.5,69.1,11.8,16004,39915,29.7,55.4,14.7
2014,San Bernardino,Fontana Police Department,3604,16.9,72.6,16,19685,64995,25.1,56.6,14.6
2014,San Bernardino,Grand Terrace Police Department,3621,19.6,86.7,26,29572,64140,30.4,57.9,11.3
2014,San Bernardino,Hesperia Police Department,3632,18.3,76.5,9.6,16584,44472,22.9,45.5,17.5
2014,San Bernardino,Highland Police Department,3630,18.2,75.1,19.3,21578,53385,25.6,54,13.2
2014,San Bernardino,Loma Linda Police Department,3622,13,89.4,49.5,31239,58259,25.2,55.5,8.5
2014,San Bernardino,Montclair Police Department,3605,17.2,68.2,12.5,17881,48767,44.7,54.7,12
2014,San Bernardino,Needles Police Department,3606,18.8,84.6,8.9,19001,33045,22.9,48.4,10.5
2014,San Bernardino,Ontario Police Department,3607,18.4,69.7,13.2,18601,54156,28.9,58.1,13
2014,San Bernardino,Rancho Cucamonga Police Department,3616,8.3,90.8,31.5,31528,77061,21.6,61.3,10.6
2014,San Bernardino,Redlands Police Department,3608,8.5,90.6,38.6,31745,67112,25.3,55.4,7.8
2014,San Bernardino,Rialto Police Department,3609,22.1,67.5,10,16206,50277,35.7,52.6,16.8
2014,San Bernardino,San Bernardino Police Department,3610,23.7,67.7,11.7,14759,38774,31.8,46.7,17.8
2014,San Bernardino,Twentynine Palms Police Department,3631,3.6,88.3,20.7,20510,40890,31.7,29.3,18.5
2014,San Bernardino,Upland Police Department,3611,9.8,89.1,29.8,29064,61551,35.2,57.9,9.2
2014,San Bernardino,Victorville Police Department,3612,18.8,77.5,10.5,15873,47142,25.3,45.1,15.2
2014,San Bernardino,Yucaipa Police Department,3635,16.8,86.7,19.7,26103,58506,29.4,52.3,13.7
2014,San Diego,All Combined,All Combined,11.4,85.8,35.1,31043,63996,27.4,55.9,9.6
2014,San Diego,Carlsbad Police Department,3701,11,95.8,53.9,44305,87416,27.9,56.9,8.8
2014,San Diego,Chula Vista Police Department,3702,12.7,81.3,27.4,25385,66110,31.7,55.7,12
2014,San Diego,Coronado Police Department,3703,4.2,98.5,58.7,48476,90876,24.5,39.2,5.7
2014,San Diego,Del Mar Police Department,3704,0,98.9,71.7,87852,103457,26.8,65.3,3.1
2014,San Diego,El Cajon Police Department,3705,19.2,79.2,18.2,20430,45957,30.8,52.4,14.9
2014,San Diego,Encinitas Police Department,37A4,9.4,93.2,56.7,48067,92564,37.6,60.7,7.7
2014,San Diego,Escondido Police Department,3706,23.6,72.2,21.6,21684,49409,28.3,56.3,8.9
2014,San Diego,Imperial Beach Police Department,3707,20.5,79.1,16,19896,48117,15.3,52.1,14.5
2014,San Diego,La Mesa Police Department,3708,6.6,91.3,34.7,30728,54630,23.8,58.1,9.7
2014,San Diego,Lemon Grove Police Department,37A1,19.2,80.4,14.8,21915,52339,26.6,55,13.5
2014,San Diego,National City Police Department,3709,13,70.8,12.7,17143,39517,30.3,47.9,12.3
2014,San Diego,Oceanside Police Department,3710,11.8,84.4,25.4,27009,58385,26.9,54.1,9.3
2014,San Diego,Poway Police Department,37A3,9.3,94,46.1,40681,96315,23.4,60.5,6.8
2014,San Diego,San Diego Police Department,3711,9.4,87.3,42.3,33789,65753,27.7,58.8,9.2
2014,San Diego,San Marcos Police Department,3712,13.7,81.4,29.4,24789,56139,17.3,54.2,7.6
2014,San Diego,Santee Police Department,37A2,12.8,91.7,24.6,30531,74213,24,60.5,9.5
2014,San Diego,Solana Beach Police Department,37A5,7.4,90.2,60.1,59225,90579,37.5,57.4,9.1
2014,San Diego,Vista Police Department,3713,17.3,76,18.7,21161,47782,19.9,54.2,7.4
2014,San Francisco,All Combined,All Combined,7,86.7,52.9,49986,78378,28.4,64,7.6
2014,San Francisco,San Francisco Police Department,3801,7,86.7,52.9,49986,78378,28.4,64,7.6
2014,San Joaquin,All Combined,All Combined,19.8,77.6,18.1,22642,53253,28,52.5,15
2014,San Joaquin,Escalon Police Department,3901,20.6,88.8,19.4,26249,57971,38.8,57.2,7.6
2014,San Joaquin,Lodi Police Department,3902,18.5,78.1,18.4,23648,48662,27.8,53.6,14.3
2014,San Joaquin,Manteca Police Department,3903,13.7,81.9,15.1,23806,62032,32.9,57.1,14.8
2014,San Joaquin,Ripon Police Department,3904,13.1,90,26.9,32213,75420,35.4,59.9,6.9
2014,San Joaquin,Stockton Police Department,3905,20,74.9,17.4,19927,45347,27.5,50.6,16.3
2014,San Joaquin,Tracy Police Department,3906,15.9,83.5,22.1,26121,74748,19.9,60.5,12.9
2014,San Luis Obispo,All Combined,All Combined,6,89.6,32.1,30392,59454,26.5,53.3,8
2014,San Luis Obispo,Arroyo Grande Police Department,4001,15.3,94.1,34.5,32351,63558,31.2,55.3,8.2
2014,San Luis Obispo,Atascadero Police Department,4008,4.8,92.1,28.2,32602,66342,30.6,57.4,5.4
2014,San Luis Obispo,Grover Beach Police Department,4002,20.1,85.6,20.1,26781,49418,23.9,57.7,9.9
2014,San Luis Obispo,Morro Bay Police Department,4003,13.3,92.9,37.7,32613,50914,28.6,53.8,8
2014,San Luis Obispo,Pismo Beach Police Department,4005,3.4,96,35,37657,67500,24.3,54.8,6.4
2014,San Luis Obispo,San Luis Obispo Police Department,4006,1.7,92.8,49.6,26377,44894,23.9,55.6,8
2014,San Mateo,All Combined,All Combined,12.6,88.5,45,47198,91421,28.4,63.8,7.4
2014,San Mateo,Belmont Police Department,4102,2.8,95.4,57.5,56302,106287,24.1,64.6,7.2
2014,San Mateo,Brisbane Police Department,4103,0,89.4,47.8,40401,80233,18.2,60.5,10
2014,San Mateo,Burlingame Police Department,4104,7.7,95.8,58,61062,90890,20.8,65.7,5
2014,San Mateo,Daly City Police Department,4106,7.7,85.3,33.2,28753,74489,29.3,63.5,8.7
2014,San Mateo,East Palo Alto Police Department,4127,20.4,66.5,16,18527,52716,29.6,61.6,11.8
2014,San Mateo,Foster City Police Department,4120,7.9,95.9,63,55318,114651,21,62.2,6.6
2014,San Mateo,Half Moon Bay Police Department,4107,48.1,84,47.3,54270,103239,33.5,64.1,7.7
2014,San Mateo,Menlo Park Police Department,4109,10.2,93.5,70.9,69802,115650,25,63.5,5.9
2014,San Mateo,Millbrae Police Department,4110,5.5,92.1,42.2,43518,91846,24.8,57.5,6.8
2014,San Mateo,Pacifica Police Department,4111,7.4,94.4,40.7,44886,96875,23.7,65.8,6.6
2014,San Mateo,Redwood City Police Department,4113,13.6,84.9,41.3,42063,81955,25.3,66.7,6.6
2014,San Mateo,San Bruno Police Department,4114,10.4,88.8,35,35866,81420,31.3,65.8,7.8
2014,San Mateo,San Carlos Police Department,4115,9.8,97.1,61.1,62548,125747,28.7,65.9,7.5
2014,San Mateo,San Mateo Police Department,4116,17.2,88.9,45.4,46782,90087,33.1,65.7,7.4
2014,San Mateo,South San Francisco Police Department,4117,12.6,84.4,30.7,32269,78101,26.4,62.4,7.9
2014,Santa Barbara,All Combined,All Combined,12.6,79.3,31.4,30526,63409,32.2,57.7,8.9
2014,Santa Barbara,Carpinteria Police Department,4205,26,78.2,29.5,33331,65467,26.3,63.3,7.2
2014,Santa Barbara,Goleta Police Department,4214,2.6,87.3,41.3,33469,75766,25.5,63.3,6
